Bitrate_bps,Average_CDF
1955977.988994497,1.0
1958479.23961981,1.0
1960980.4902451225,1.0
1963481.740870435,1.0
1965982.9914957478,1.0
1968484.2421210604,1.0
1970985.4927463732,1.0
1973486.7433716857,1.0
1975987.9939969983,1.0
1978489.244622311,1.0
1980990.4952476237,1.0
1983491.7458729364,1.0
1985992.996498249,1.0
1988494.2471235618,1.0
1990995.4977488744,1.0
1993496.748374187,1.0
1995997.9989994997,1.0
1998499.2496248123,1.0
2001000.500250125,1.0
2003501.7508754376,1.0
2006003.0015007502,1.0
2008504.252126063,1.0
2011005.5027513755,1.0
2013506.7533766883,1.0
2016008.004002001,1.0
2018509.2546273135,1.0
2021010.5052526263,1.0
2023511.7558779388,1.0
2026013.0065032516,1.0
2028514.2571285642,1.0
2031015.5077538767,1.0
2033516.7583791895,1.0
2036018.009004502,1.0
2038519.259629815,1.0
2041020.5102551274,1.0
2043521.7608804402,1.0
2046023.0115057528,1.0
2048524.2621310654,1.0
2051025.5127563782,1.0
2053526.7633816907,1.0
2056028.0140070035,1.0
2058529.264632316,1.0
2061030.5152576286,1.0
2063531.7658829414,1.0
2066033.016508254,1.0
2068534.2671335668,1.0
2071035.5177588793,1.0
2073536.768384192,1.0
2076038.0190095047,1.0
2078539.2696348173,1.0
2081040.52026013,1.0
2083541.7708854426,1.0
2086043.0215107552,1.0
2088544.272136068,1.0
2091045.5227613805,1.0
2093546.7733866933,1.0
2096048.024012006,1.0
2098549.2746373187,1.0
2101050.525262631,1.0
2103551.775887944,1.0
2106053.0265132566,1.0
2108554.2771385694,1.0
2111055.5277638817,1.0
2113556.7783891945,1.0
2116058.0290145073,1.0
2118559.2796398196,1.0
2121060.5302651324,1.0
2123561.780890445,1.0
2126063.0315157576,1.0
2128564.2821410703,1.0
2131065.532766383,1.0
2133566.783391696,1.0
2136068.0340170083,1.0
2138569.284642321,1.0
2141070.535267634,1.0
2143571.785892946,1.0
2146073.036518259,1.0
2148574.287143572,1.0
2151075.5377688846,1.0
2153576.788394197,1.0
2156078.0390195097,1.0
2158579.2896448225,1.0
2161080.540270135,1.0
2163581.7908954476,1.0
2166083.0415207604,1.0
2168584.2921460727,1.0
2171085.5427713855,1.0
2173586.7933966983,1.0
2176088.044022011,1.0
